"gene","TF_family","class","isTF","isHomoeolog"
"TRIDC2AG071640",NA,"singleton",FALSE,FALSE
"TRIDC2AG071650",NA,"homolog",FALSE,TRUE
"TRIDC2AG071660",NA,"homolog",FALSE,TRUE
"TRIDC2AG071670",NA,"homolog",FALSE,TRUE
"TRIDC2AG071680",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG071710",NA,"homolog",FALSE,TRUE
"TRIDC2AG071720",NA,"homolog",FALSE,TRUE
"TRIDC2AG071730",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG071740",NA,"homolog",FALSE,TRUE
"TRIDC2AG071750",NA,"homolog",FALSE,TRUE
"TRIDC2AG071760",NA,"homolog",FALSE,TRUE
"TRIDC2AG071790",NA,"unknown",FALSE,FALSE
"TRIDC2AG071800",NA,"homolog",FALSE,TRUE
"TRIDC2AG071810",NA,"homolog",FALSE,TRUE
"TRIDC2AG071820",NA,"homolog",FALSE,TRUE
"TRIDC2AG071830",NA,"homolog",FALSE,TRUE
"TRIDC2AG071840",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG071850",NA,"homolog",FALSE,TRUE
"TRIDC2AG071860",NA,"homolog",FALSE,TRUE
"TRIDC2AG071880",NA,"homolog",FALSE,TRUE
"TRIDC2AG071890",NA,"singleton",FALSE,FALSE
"TRIDC2AG071900",NA,"singleton",FALSE,FALSE
"TRIDC2AG071920",NA,"singleton",FALSE,FALSE
"TRIDC2AG071940",NA,"singleton",FALSE,FALSE
"TRIDC2AG071950",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG071970",NA,"homolog",FALSE,TRUE
"TRIDC2AG071980",NA,"homolog",FALSE,TRUE
"TRIDC2AG072020",NA,"homolog",FALSE,TRUE
"TRIDC2AG072030",NA,"homolog",FALSE,TRUE
"TRIDC2AG072050",NA,"homolog",FALSE,TRUE
"TRIDC2AG072080",NA,"homolog",FALSE,TRUE
"TRIDC2AG072090",NA,"homolog",FALSE,TRUE
"TRIDC2AG072260",NA,"homolog",FALSE,TRUE
"TRIDC2AG072300",NA,"homolog",FALSE,TRUE
"TRIDC2AG072310",NA,"homolog",FALSE,TRUE
"TRIDC2AG072340",NA,"homolog",FALSE,TRUE
"TRIDC2AG072350",NA,"singleton",FALSE,FALSE
"TRIDC2AG072360",NA,"homolog",FALSE,TRUE
"TRIDC2AG072370",NA,"homolog",FALSE,TRUE
"TRIDC2AG072380",NA,"singleton",FALSE,FALSE
"TRIDC2AG072400",NA,"homolog",FALSE,TRUE
"TRIDC2AG072430",NA,"singleton",FALSE,FALSE
"TRIDC2AG072450",NA,"singleton",FALSE,FALSE
"TRIDC2AG072460",NA,"homolog",FALSE,TRUE
"TRIDC2AG072480",NA,"homolog",FALSE,TRUE
"TRIDC2AG072490",NA,"homolog",FALSE,TRUE
"TRIDC2AG072500",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG072510",NA,"homolog",FALSE,TRUE
"TRIDC2AG072520",NA,"homolog",FALSE,TRUE
"TRIDC2AG072530",NA,"homolog",FALSE,TRUE
"TRIDC2AG072540",NA,"singleton",FALSE,FALSE
"TRIDC2AG072560",NA,"homolog",FALSE,TRUE
"TRIDC2AG072570",NA,"homolog",FALSE,TRUE
"TRIDC2AG072590",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG072610",NA,"homolog",FALSE,TRUE
"TRIDC2AG072650",NA,"homolog",FALSE,TRUE
"TRIDC2AG072700",NA,"homolog",FALSE,TRUE
"TRIDC2AG072710",NA,"singleton",FALSE,FALSE
"TRIDC2AG072720",NA,"homolog",FALSE,TRUE
"TRIDC2AG072740",NA,"homolog",FALSE,TRUE
"TRIDC2AG072750",NA,"singleton",FALSE,FALSE
"TRIDC2AG072760",NA,"homolog",FALSE,TRUE
"TRIDC2AG072770",NA,"homolog",FALSE,TRUE
"TRIDC2AG072780",NA,"homolog",FALSE,TRUE
"TRIDC2AG072790",NA,"homolog",FALSE,TRUE
"TRIDC2AG072840",NA,"homolog",FALSE,TRUE
"TRIDC2AG072850",NA,"homolog",FALSE,TRUE
"TRIDC2AG072860",NA,"homolog",FALSE,TRUE
"TRIDC2AG072880",NA,"homolog",FALSE,TRUE
"TRIDC2AG072900",NA,"homolog",FALSE,TRUE
"TRIDC2AG072920",NA,"homolog",FALSE,TRUE
"TRIDC2AG072930",NA,"homolog",FALSE,TRUE
"TRIDC2AG072940",NA,"homolog",FALSE,TRUE
"TRIDC2AG072950",NA,"homolog",FALSE,TRUE
"TRIDC2AG072970",NA,"homolog",FALSE,TRUE
"TRIDC2AG073010",NA,"homolog",FALSE,TRUE
"TRIDC2AG073020",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG073030",NA,"homolog",FALSE,TRUE
"TRIDC2AG073070",NA,"homolog",FALSE,TRUE
"TRIDC2AG073110",NA,"homolog",FALSE,TRUE
"TRIDC2AG073120",NA,"homolog",FALSE,TRUE
"TRIDC2AG073130",NA,"homolog",FALSE,TRUE
"TRIDC2AG073140",NA,"homolog",FALSE,TRUE
"TRIDC2AG073150",NA,"homolog",FALSE,TRUE
"TRIDC2AG073170",NA,"homolog",FALSE,TRUE
"TRIDC2AG073230",NA,"singleton",FALSE,FALSE
"TRIDC2AG073250",NA,"homolog",FALSE,TRUE
"TRIDC2AG073270",NA,"homolog",FALSE,TRUE
"TRIDC2AG073300",NA,"homolog",FALSE,TRUE
"TRIDC2AG073310",NA,"homolog",FALSE,TRUE
"TRIDC2AG073320",NA,"homolog",FALSE,TRUE
"TRIDC2AG073330",NA,"homolog",FALSE,TRUE
"TRIDC2AG073340",NA,"homolog",FALSE,TRUE
"TRIDC2AG073350",NA,"homolog",FALSE,TRUE
"TRIDC2AG073360",NA,"homolog",FALSE,TRUE
"TRIDC2AG073410",NA,"singleton",FALSE,FALSE
"TRIDC2AG073480",NA,"homolog",FALSE,TRUE
"TRIDC2AG073510",NA,"homolog",FALSE,TRUE
"TRIDC2AG073520",NA,"homolog",FALSE,TRUE
"TRIDC2AG073550",NA,"homolog",FALSE,TRUE
"TRIDC2AG073570",NA,"homolog",FALSE,TRUE
"TRIDC2AG073580",NA,"homolog",FALSE,TRUE
"TRIDC2AG073610",NA,"homolog",FALSE,TRUE
"TRIDC2AG073630",NA,"homolog",FALSE,TRUE
"TRIDC2AG073680",NA,"homolog",FALSE,TRUE
"TRIDC2AG073690",NA,"homolog",FALSE,TRUE
"TRIDC2AG073700",NA,"homolog",FALSE,TRUE
"TRIDC2AG073710",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG073740",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG073750",NA,"homolog",FALSE,TRUE
"TRIDC2AG073780",NA,"homolog",FALSE,TRUE
"TRIDC2AG073810",NA,"homolog",FALSE,TRUE
"TRIDC2AG073820",NA,"homolog",FALSE,TRUE
"TRIDC2AG073830",NA,"singleton",FALSE,FALSE
"TRIDC2AG073840",NA,"singleton",FALSE,FALSE
"TRIDC2AG073850",NA,"homolog",FALSE,TRUE
"TRIDC2AG073860",NA,"homolog",FALSE,TRUE
"TRIDC2AG073900",NA,"singleton",FALSE,FALSE
"TRIDC2AG073910",NA,"homolog",FALSE,TRUE
"TRIDC2AG073920",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG073950",NA,"homolog",FALSE,TRUE
"TRIDC2AG073980",NA,"homolog",FALSE,TRUE
"TRIDC2AG073990",NA,"homolog",FALSE,TRUE
"TRIDC2AG074000",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074010",NA,"homolog",FALSE,TRUE
"TRIDC2AG074020",NA,"homolog",FALSE,TRUE
"TRIDC2AG074030",NA,"homolog",FALSE,TRUE
"TRIDC2AG074040",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074050",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074060",NA,"homolog",FALSE,TRUE
"TRIDC2AG074070",NA,"homolog",FALSE,TRUE
"TRIDC2AG074080",NA,"homolog",FALSE,TRUE
"TRIDC2AG074110",NA,"homolog",FALSE,TRUE
"TRIDC2AG074120",NA,"homolog",FALSE,TRUE
"TRIDC2AG074130",NA,"homolog",FALSE,TRUE
"TRIDC2AG074140",NA,"homolog",FALSE,TRUE
"TRIDC2AG074180",NA,"homolog",FALSE,TRUE
"TRIDC2AG074190",NA,"homolog",FALSE,TRUE
"TRIDC2AG074210",NA,"homolog",FALSE,TRUE
"TRIDC2AG074230",NA,"unknown",FALSE,FALSE
"TRIDC2AG074240",NA,"unknown",FALSE,FALSE
"TRIDC2AG074250",NA,"singleton",FALSE,FALSE
"TRIDC2AG074270",NA,"homolog",FALSE,TRUE
"TRIDC2AG074280",NA,"unknown",FALSE,FALSE
"TRIDC2AG074290",NA,"homolog",FALSE,TRUE
"TRIDC2AG074300",NA,"homolog",FALSE,TRUE
"TRIDC2AG074320",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074330",NA,"singleton",FALSE,FALSE
"TRIDC2AG074350",NA,"unknown",FALSE,FALSE
"TRIDC2AG074360",NA,"homolog",FALSE,TRUE
"TRIDC2AG074390",NA,"homolog",FALSE,TRUE
"TRIDC2AG074410",NA,"unknown",FALSE,FALSE
"TRIDC2AG074420",NA,"singleton",FALSE,FALSE
"TRIDC2AG074430",NA,"homolog",FALSE,TRUE
"TRIDC2AG074440",NA,"unknown",FALSE,FALSE
"TRIDC2AG074450",NA,"homolog",FALSE,TRUE
"TRIDC2AG074460",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074470",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074480",NA,"homolog",FALSE,TRUE
"TRIDC2AG074500",NA,"unknown",FALSE,FALSE
"TRIDC2AG074510",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074530",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074540",NA,"singleton",FALSE,FALSE
"TRIDC2AG074550",NA,"homolog",FALSE,TRUE
"TRIDC2AG074570",NA,"singleton",FALSE,FALSE
"TRIDC2AG074580",NA,"homolog",FALSE,TRUE
"TRIDC2AG074600",NA,"homolog",FALSE,TRUE
"TRIDC2AG074610",NA,"singleton",FALSE,FALSE
"TRIDC2AG074620",NA,"homolog",FALSE,TRUE
"TRIDC2AG074630",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074640",NA,"homolog",FALSE,TRUE
"TRIDC2AG074650",NA,"homolog",FALSE,TRUE
"TRIDC2AG074660",NA,"homolog",FALSE,TRUE
"TRIDC2AG074670",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074680",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074690",NA,"homolog",FALSE,TRUE
"TRIDC2AG074700",NA,"unknown",FALSE,FALSE
"TRIDC2AG074710",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074720",NA,"homolog",FALSE,TRUE
"TRIDC2AG074730",NA,"homolog",FALSE,TRUE
"TRIDC2AG074760",NA,"homolog",FALSE,TRUE
"TRIDC2AG074790",NA,"homolog",FALSE,TRUE
"TRIDC2AG074800",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074830",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074840",NA,"homolog",FALSE,TRUE
"TRIDC2AG074860",NA,"homolog",FALSE,TRUE
"TRIDC2AG074870",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG074930",NA,"homolog",FALSE,TRUE
"TRIDC2AG074940",NA,"homolog",FALSE,TRUE
"TRIDC2AG074950",NA,"homolog",FALSE,TRUE
"TRIDC2AG074960",NA,"singleton",FALSE,FALSE
"TRIDC2AG074970",NA,"homolog",FALSE,TRUE
"TRIDC2AG074980",NA,"homolog",FALSE,TRUE
"TRIDC2AG075000",NA,"homolog",FALSE,TRUE
"TRIDC2AG075010",NA,"homolog",FALSE,TRUE
"TRIDC2AG075030",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075040",NA,"homolog",FALSE,TRUE
"TRIDC2AG075060",NA,"homolog",FALSE,TRUE
"TRIDC2AG075070",NA,"homolog",FALSE,TRUE
"TRIDC2AG075150",NA,"homolog",FALSE,TRUE
"TRIDC2AG075160",NA,"homolog",FALSE,TRUE
"TRIDC2AG075180",NA,"homolog",FALSE,TRUE
"TRIDC2AG075190",NA,"homolog",FALSE,TRUE
"TRIDC2AG075230",NA,"homolog",FALSE,TRUE
"TRIDC2AG075250",NA,"homolog",FALSE,TRUE
"TRIDC2AG075260",NA,"unknown",FALSE,FALSE
"TRIDC2AG075270",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075300",NA,"homolog",FALSE,TRUE
"TRIDC2AG075310",NA,"homolog",FALSE,TRUE
"TRIDC2AG075330",NA,"homolog",FALSE,TRUE
"TRIDC2AG075340",NA,"homolog",FALSE,TRUE
"TRIDC2AG075360",NA,"homolog",FALSE,TRUE
"TRIDC2AG075370",NA,"homolog",FALSE,TRUE
"TRIDC2AG075380",NA,"homolog",FALSE,TRUE
"TRIDC2AG075390",NA,"homolog",FALSE,TRUE
"TRIDC2AG075400",NA,"homolog",FALSE,TRUE
"TRIDC2AG075420",NA,"homolog",FALSE,TRUE
"TRIDC2AG075430",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075440",NA,"homolog",FALSE,TRUE
"TRIDC2AG075460",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075470",NA,"singleton",FALSE,FALSE
"TRIDC2AG075480",NA,"homolog",FALSE,TRUE
"TRIDC2AG075500",NA,"singleton",FALSE,FALSE
"TRIDC2AG075510",NA,"singleton",FALSE,FALSE
"TRIDC2AG075520",NA,"unknown",FALSE,FALSE
"TRIDC2AG075530",NA,"singleton",FALSE,FALSE
"TRIDC2AG075550",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075580",NA,"singleton",FALSE,FALSE
"TRIDC2AG075600",NA,"homolog",FALSE,TRUE
"TRIDC2AG075610",NA,"unknown",FALSE,FALSE
"TRIDC2AG075620",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075630",NA,"homolog",FALSE,TRUE
"TRIDC2AG075640",NA,"singleton",FALSE,FALSE
"TRIDC2AG075650",NA,"homolog",FALSE,TRUE
"TRIDC2AG075660",NA,"singleton",FALSE,FALSE
"TRIDC2AG075670",NA,"homolog",FALSE,TRUE
"TRIDC2AG075680",NA,"singleton",FALSE,FALSE
"TRIDC2AG075710",NA,"homolog",FALSE,TRUE
"TRIDC2AG075720",NA,"unknown",FALSE,FALSE
"TRIDC2AG075750",NA,"homolog",FALSE,TRUE
"TRIDC2AG075760",NA,"homolog",FALSE,TRUE
"TRIDC2AG075770",NA,"singleton",FALSE,FALSE
"TRIDC2AG075780",NA,"singleton",FALSE,FALSE
"TRIDC2AG075790",NA,"singleton",FALSE,FALSE
"TRIDC2AG075810",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075820",NA,"homolog",FALSE,TRUE
"TRIDC2AG075860",NA,"homolog",FALSE,TRUE
"TRIDC2AG075870",NA,"homolog",FALSE,TRUE
"TRIDC2AG075880",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075890",NA,"homolog",FALSE,TRUE
"TRIDC2AG075910",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075930",NA,"homolog",FALSE,TRUE
"TRIDC2AG075940",NA,"homolog",FALSE,TRUE
"TRIDC2AG075960",NA,"homolog",FALSE,TRUE
"TRIDC2AG075980",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG075990",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG076060",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG076080",NA,"homolog",FALSE,TRUE
"TRIDC2AG076090",NA,"homolog",FALSE,TRUE
"TRIDC2AG076110",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG076120",NA,"homolog",FALSE,TRUE
"TRIDC2AG076140",NA,"singleton",FALSE,FALSE
"TRIDC2AG076150",NA,"unknown",FALSE,FALSE
"TRIDC2AG076170",NA,"homolog",FALSE,TRUE
"TRIDC2AG076190",NA,"singleton",FALSE,FALSE
"TRIDC2AG076200",NA,"singleton",FALSE,FALSE
"TRIDC2AG076210",NA,"singleton",FALSE,FALSE
"TRIDC2AG076220",NA,"homolog",FALSE,TRUE
"TRIDC2AG076230",NA,"homolog",FALSE,TRUE
"TRIDC2AG076240",NA,"homolog",FALSE,TRUE
"TRIDC2AG076250",NA,"homolog",FALSE,TRUE
"TRIDC2AG076270",NA,"homolog",FALSE,TRUE
"TRIDC2AG076290",NA,"homolog",FALSE,TRUE
"TRIDC2AG076300",NA,"unknown",FALSE,FALSE
"TRIDC2AG076310",NA,"unknown",FALSE,FALSE
"TRIDC2AG076320",NA,"homolog",FALSE,TRUE
"TRIDC2AG076330",NA,"singleton",FALSE,FALSE
"TRIDC2AG076340",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG076350",NA,"homolog",FALSE,TRUE
"TRIDC2AG076360",NA,"homolog",FALSE,TRUE
"TRIDC2AG076370",NA,"homolog",FALSE,TRUE
"TRIDC2AG076380",NA,"homolog",FALSE,TRUE
"TRIDC2AG076450",NA,"homolog",FALSE,TRUE
"TRIDC2AG076460",NA,"homolog",FALSE,TRUE
"TRIDC2AG076470",NA,"homolog",FALSE,TRUE
"TRIDC2AG076510",NA,"homolog",FALSE,TRUE
"TRIDC2AG076520",NA,"homolog",FALSE,TRUE
"TRIDC2AG076530",NA,"homolog",FALSE,TRUE
"TRIDC2AG076540",NA,"homolog",FALSE,TRUE
"TRIDC2AG076550",NA,"homolog",FALSE,TRUE
"TRIDC2AG076560",NA,"homolog",FALSE,TRUE
"TRIDC2AG076570",NA,"homolog",FALSE,TRUE
"TRIDC2AG076580",NA,"singleton",FALSE,FALSE
"TRIDC2AG076590",NA,"homolog",FALSE,TRUE
"TRIDC2AG076600",NA,"homolog",FALSE,TRUE
"TRIDC2AG076610",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG076620",NA,"homolog",FALSE,TRUE
"TRIDC2AG076630",NA,"homolog",FALSE,TRUE
"TRIDC2AG076640",NA,"unknown",FALSE,FALSE
"TRIDC2AG076660",NA,"unknown",FALSE,FALSE
"TRIDC2AG076680",NA,"unknown",FALSE,FALSE
"TRIDC2AG076690",NA,"unknown",FALSE,FALSE
"TRIDC2AG076700",NA,"singleton",FALSE,FALSE
"TRIDC2AG076730",NA,"homolog",FALSE,TRUE
"TRIDC2AG076740",NA,"homolog",FALSE,TRUE
"TRIDC2AG076760",NA,"homolog",FALSE,TRUE
"TRIDC2AG076780",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG076790",NA,"homolog",FALSE,TRUE
"TRIDC2AG076800",NA,"homolog",FALSE,TRUE
"TRIDC2AG076830",NA,"homolog",FALSE,TRUE
"TRIDC2AG076850",NA,"homolog",FALSE,TRUE
"TRIDC2AG076860",NA,"homolog",FALSE,TRUE
"TRIDC2AG076880",NA,"homolog",FALSE,TRUE
"TRIDC2AG076890",NA,"homolog",FALSE,TRUE
"TRIDC2AG076900",NA,"homolog",FALSE,TRUE
"TRIDC2AG076910",NA,"homolog",FALSE,TRUE
"TRIDC2AG076930",NA,"singleton",FALSE,FALSE
"TRIDC2AG076940",NA,"homolog",FALSE,TRUE
"TRIDC2AG076950",NA,"homolog",FALSE,TRUE
"TRIDC2AG076960",NA,"homolog",FALSE,TRUE
"TRIDC2AG076970",NA,"homolog",FALSE,TRUE
"TRIDC2AG076980",NA,"unknown",FALSE,FALSE
"TRIDC2AG076990",NA,"unknown",FALSE,FALSE
"TRIDC2AG077040",NA,"homolog",FALSE,TRUE
"TRIDC2AG077050",NA,"homolog",FALSE,TRUE
"TRIDC2AG077080",NA,"unknown",FALSE,FALSE
"TRIDC2AG077110",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG077120",NA,"homolog",FALSE,TRUE
"TRIDC2AG077130",NA,"homolog",FALSE,TRUE
"TRIDC2AG077140",NA,"homolog",FALSE,TRUE
"TRIDC2AG077150",NA,"homolog",FALSE,TRUE
"TRIDC2AG077160",NA,"homolog",FALSE,TRUE
"TRIDC2AG077200",NA,"homolog",FALSE,TRUE
"TRIDC2AG077220",NA,"homolog",FALSE,TRUE
"TRIDC2AG077230",NA,"homolog",FALSE,TRUE
"TRIDC2AG077240",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG077250",NA,"homolog",FALSE,TRUE
"TRIDC2AG077270",NA,"homolog",FALSE,TRUE
"TRIDC2AG077290",NA,"homolog",FALSE,TRUE
"TRIDC2AG077310",NA,"homolog",FALSE,TRUE
"TRIDC2AG077340",NA,"singleton",FALSE,FALSE
"TRIDC2AG077360",NA,"homolog",FALSE,TRUE
"TRIDC2AG077370",NA,"homolog",FALSE,TRUE
"TRIDC2AG077380",NA,"homolog",FALSE,TRUE
"TRIDC2AG077390",NA,"homolog",FALSE,TRUE
"TRIDC2AG077400",NA,"homolog",FALSE,TRUE
"TRIDC2AG077410",NA,"homolog",FALSE,TRUE
"TRIDC2AG077430",NA,"homolog",FALSE,TRUE
"TRIDC2AG077460",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG077470",NA,"homolog",FALSE,TRUE
"TRIDC2AG077490",NA,"homolog",FALSE,TRUE
"TRIDC2AG077500",NA,"homolog",FALSE,TRUE
"TRIDC2AG077520",NA,"homolog",FALSE,TRUE
"TRIDC2AG077530",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG077550",NA,"homolog",FALSE,TRUE
"TRIDC2AG077560",NA,"homolog",FALSE,TRUE
"TRIDC2AG077570",NA,"homolog",FALSE,TRUE
"TRIDC2AG077590",NA,"homolog",FALSE,TRUE
"TRIDC2AG077600",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG077630",NA,"homolog",FALSE,TRUE
"TRIDC2AG077640",NA,"homolog",FALSE,TRUE
"TRIDC2AG077650",NA,"homolog",FALSE,TRUE
"TRIDC2AG077660",NA,"unknown",FALSE,FALSE
"TRIDC2AG077670",NA,"homolog",FALSE,TRUE
"TRIDC2AG077680",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG077730",NA,"unknown",FALSE,FALSE
"TRIDC2AG077740",NA,"homolog",FALSE,TRUE
"TRIDC2AG077750",NA,"homolog",FALSE,TRUE
"TRIDC2AG077760",NA,"homolog",FALSE,TRUE
"TRIDC2AG077800",NA,"homolog",FALSE,TRUE
"TRIDC2AG077810",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG077880",NA,"homolog",FALSE,TRUE
"TRIDC2AG077890",NA,"homolog",FALSE,TRUE
"TRIDC2AG077900",NA,"homolog",FALSE,TRUE
"TRIDC2AG077940",NA,"homolog",FALSE,TRUE
"TRIDC2AG077950",NA,"homolog",FALSE,TRUE
"TRIDC2AG077970",NA,"singleton",FALSE,FALSE
"TRIDC2AG077980",NA,"homolog",FALSE,TRUE
"TRIDC2AG077990",NA,"homolog",FALSE,TRUE
"TRIDC2AG078010",NA,"homolog",FALSE,TRUE
"TRIDC2AG078030",NA,"singleton",FALSE,FALSE
"TRIDC2AG078060",NA,"homolog",FALSE,TRUE
"TRIDC2AG078130",NA,"homolog",FALSE,TRUE
"TRIDC2AG078140",NA,"homolog",FALSE,TRUE
"TRIDC2AG078150",NA,"homolog",FALSE,TRUE
"TRIDC2AG078170",NA,"homolog",FALSE,TRUE
"TRIDC2AG078180",NA,"homolog",FALSE,TRUE
"TRIDC2AG078190",NA,"homolog",FALSE,TRUE
"TRIDC2AG078210",NA,"homolog",FALSE,TRUE
"TRIDC2AG078220",NA,"homolog",FALSE,TRUE
"TRIDC2AG078230",NA,"homolog",FALSE,TRUE
"TRIDC2AG078240",NA,"homolog",FALSE,TRUE
"TRIDC2AG078250",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078260",NA,"homolog",FALSE,TRUE
"TRIDC2AG078270",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078280",NA,"unknown",FALSE,FALSE
"TRIDC2AG078330",NA,"homolog",FALSE,TRUE
"TRIDC2AG078360",NA,"homolog",FALSE,TRUE
"TRIDC2AG078370",NA,"homolog",FALSE,TRUE
"TRIDC2AG078380",NA,"homolog",FALSE,TRUE
"TRIDC2AG078390",NA,"homolog",FALSE,TRUE
"TRIDC2AG078400",NA,"unknown",FALSE,FALSE
"TRIDC2AG078430",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078440",NA,"homolog",FALSE,TRUE
"TRIDC2AG078450",NA,"homolog",FALSE,TRUE
"TRIDC2AG078470",NA,"homolog",FALSE,TRUE
"TRIDC2AG078490",NA,"homolog",FALSE,TRUE
"TRIDC2AG078500",NA,"homolog",FALSE,TRUE
"TRIDC2AG078510",NA,"homolog",FALSE,TRUE
"TRIDC2AG078520",NA,"homolog",FALSE,TRUE
"TRIDC2AG078530",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078550",NA,"homolog",FALSE,TRUE
"TRIDC2AG078560",NA,"homolog",FALSE,TRUE
"TRIDC2AG078570",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078600",NA,"homolog",FALSE,TRUE
"TRIDC2AG078610",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078620",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078630",NA,"homolog",FALSE,TRUE
"TRIDC2AG078640",NA,"homolog",FALSE,TRUE
"TRIDC2AG078650",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078660",NA,"homolog",FALSE,TRUE
"TRIDC2AG078670",NA,"homolog",FALSE,TRUE
"TRIDC2AG078690",NA,"singleton",FALSE,FALSE
"TRIDC2AG078710",NA,"singleton",FALSE,FALSE
"TRIDC2AG078720",NA,"homolog",FALSE,TRUE
"TRIDC2AG078730",NA,"homolog",FALSE,TRUE
"TRIDC2AG078740",NA,"singleton",FALSE,FALSE
"TRIDC2AG078750",NA,"homolog",FALSE,TRUE
"TRIDC2AG078770",NA,"homolog",FALSE,TRUE
"TRIDC2AG078780",NA,"homolog",FALSE,TRUE
"TRIDC2AG078790",NA,"homolog",FALSE,TRUE
"TRIDC2AG078810",NA,"homolog",FALSE,TRUE
"TRIDC2AG078820",NA,"singleton",FALSE,FALSE
"TRIDC2AG078830",NA,"homolog",FALSE,TRUE
"TRIDC2AG078840",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078850",NA,"homolog",FALSE,TRUE
"TRIDC2AG078860",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078870",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078880",NA,"homolog",FALSE,TRUE
"TRIDC2AG078890",NA,"homolog",FALSE,TRUE
"TRIDC2AG078900",NA,"homolog",FALSE,TRUE
"TRIDC2AG078910",NA,"homolog",FALSE,TRUE
"TRIDC2AG078940",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG078960",NA,"homolog",FALSE,TRUE
"TRIDC2AG078980",NA,"homolog",FALSE,TRUE
"TRIDC2AG078990",NA,"homolog",FALSE,TRUE
"TRIDC2AG079000",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG079010",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG079020",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG079030",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG079040",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG079050",NA,"homolog",FALSE,TRUE
"TRIDC2AG079060",NA,"homolog",FALSE,TRUE
"TRIDC2AG079070",NA,"hit2homolog",FALSE,FALSE
"TRIDC2AG079080",NA,"homolog",FALSE,TRUE
"TRIDC2AG079100",NA,"homolog",FALSE,TRUE
"TRIDC2AG079120",NA,"homolog",FALSE,TRUE
"TRIDC2AG079130",NA,"homolog",FALSE,TRUE
"TRIDC2AG079150",NA,"homolog",FALSE,TRUE
